data,fonte,submercado,patamar,sistema_orig,pat,sistema_calc,sistema,pmo,erro
2024-12-01,PCH MMGD,SUDESTE,1,33.16,1.0,33.16,33.0,33.0,0.0
2025-01-01,PCH MMGD,SUDESTE,1,33.48,1.0,33.48,33.0,33.0,0.0
2025-02-01,PCH MMGD,SUDESTE,1,34.25,1.0,34.25,34.0,34.0,0.0
2025-03-01,PCH MMGD,SUDESTE,1,36.53,1.0,36.53,37.0,37.0,0.0
2025-04-01,PCH MMGD,SUDESTE,1,36.54,1.0,36.54,37.0,37.0,0.0
2025-05-01,PCH MMGD,SUDESTE,1,33.2,1.0,33.2,33.0,33.0,0.0
2025-06-01,PCH MMGD,SUDESTE,1,30.31,1.0,30.31,30.0,30.0,0.0
2025-07-01,PCH MMGD,SUDESTE,1,26.27,1.0,26.27,26.0,26.0,0.0
2025-08-01,PCH MMGD,SUDESTE,1,22.48,1.0,22.48,22.0,22.0,0.0
2025-09-01,PCH MMGD,SUDESTE,1,21.19,1.0,21.19,21.0,21.0,0.0
2025-10-01,PCH MMGD,SUDESTE,1,21.76,1.0,21.76,22.0,22.0,0.0
2025-11-01,PCH MMGD,SUDESTE,1,28.42,1.0,28.42,28.0,28.0,0.0
2025-12-01,PCH MMGD,SUDESTE,1,35.69,1.0,35.69,36.0,36.0,0.0
2026-01-01,PCH MMGD,SUDESTE,1,35.98,1.0,35.98,36.0,36.0,0.0
2026-02-01,PCH MMGD,SUDESTE,1,36.78,1.0,36.78,37.0,37.0,0.0
2026-03-01,PCH MMGD,SUDESTE,1,39.2,1.0,39.2,39.0,39.0,0.0
2026-04-01,PCH MMGD,SUDESTE,1,39.18,1.0,39.18,39.0,39.0,0.0
2026-05-01,PCH MMGD,SUDESTE,1,35.56,1.0,35.56,36.0,36.0,0.0
2026-06-01,PCH MMGD,SUDESTE,1,32.45,1.0,32.45,32.0,32.0,0.0
2026-07-01,PCH MMGD,SUDESTE,1,28.1,1.0,28.1,28.0,28.0,0.0
2026-08-01,PCH MMGD,SUDESTE,1,24.03,1.0,24.03,24.0,24.0,0.0
2026-09-01,PCH MMGD,SUDESTE,1,22.63,1.0,22.63,23.0,23.0,0.0
2026-10-01,PCH MMGD,SUDESTE,1,23.22,1.0,23.22,23.0,23.0,0.0
2026-11-01,PCH MMGD,SUDESTE,1,30.32,1.0,30.32,30.0,30.0,0.0
2026-12-01,PCH MMGD,SUDESTE,1,38.04,1.0,38.04,38.0,38.0,0.0
2027-01-01,PCH MMGD,SUDESTE,1,38.34,1.0,38.34,38.0,38.0,0.0
2027-02-01,PCH MMGD,SUDESTE,1,39.21,1.0,39.21,39.0,39.0,0.0
2027-03-01,PCH MMGD,SUDESTE,1,41.8,1.0,41.8,42.0,42.0,0.0
2027-04-01,PCH MMGD,SUDESTE,1,41.79,1.0,41.79,42.0,42.0,0.0
2027-05-01,PCH MMGD,SUDESTE,1,37.95,1.0,37.95,38.0,38.0,0.0
2027-06-01,PCH MMGD,SUDESTE,1,34.64,1.0,34.64,35.0,35.0,0.0
2027-07-01,PCH MMGD,SUDESTE,1,30.0,1.0,30.0,30.0,30.0,0.0
2027-08-01,PCH MMGD,SUDESTE,1,25.67,1.0,25.67,26.0,26.0,0.0
2027-09-01,PCH MMGD,SUDESTE,1,24.18,1.0,24.18,24.0,24.0,0.0
2027-10-01,PCH MMGD,SUDESTE,1,24.82,1.0,24.82,25.0,25.0,0.0
2027-11-01,PCH MMGD,SUDESTE,1,32.41,1.0,32.41,32.0,32.0,0.0
2027-12-01,PCH MMGD,SUDESTE,1,40.69,1.0,40.69,41.0,41.0,0.0
2028-01-01,PCH MMGD,SUDESTE,1,41.02,1.0,41.02,41.0,41.0,0.0
2028-02-01,PCH MMGD,SUDESTE,1,41.97,1.0,41.97,42.0,42.0,0.0
2028-03-01,PCH MMGD,SUDESTE,1,44.76,1.0,44.76,45.0,45.0,0.0
2028-04-01,PCH MMGD,SUDESTE,1,44.77,1.0,44.77,45.0,45.0,0.0
2028-05-01,PCH MMGD,SUDESTE,1,40.67,1.0,40.67,41.0,41.0,0.0
2028-06-01,PCH MMGD,SUDESTE,1,37.14,1.0,37.14,37.0,37.0,0.0
2028-07-01,PCH MMGD,SUDESTE,1,32.18,1.0,32.18,32.0,32.0,0.0
2028-08-01,PCH MMGD,SUDESTE,1,27.54,1.0,27.54,28.0,28.0,0.0
2028-09-01,PCH MMGD,SUDESTE,1,25.95,1.0,25.95,26.0,26.0,0.0
